date,money
2009-5-13,2027708.5898487135
2009-5-14,2055514.5843591446
2009-5-15,2118683.877699294
2009-5-16,2109790.487026927
2009-5-17,2107048.187177532
2009-5-18,2119385.328159832
2009-5-19,2165790.485855094
2009-5-20,2169835.080313692
2009-5-21,2170441.617399536
2009-5-22,2175528.010103808
2009-5-23,2252099.5969470646
2009-5-24,2229189.858151102
2009-5-25,2273453.998152828
2009-5-26,2294961.4269217877
2009-5-27,2320049.3877721364
2009-5-28,2358927.5381207047
2009-5-29,2429024.006392857
2009-5-30,2410938.6463127304
2009-5-31,2377198.8082954017
2009-6-1,2444398.191722452
2009-6-2,2364373.5841446137
2009-6-3,2391957.549223111
2009-6-4,2377213.7975722286
2009-6-5,2421165.746071182
2009-6-6,2417336.2681307485
2009-6-7,2533752.4539172184
2009-6-8,2506482.0553291608
2009-6-9,2539182.815797253
2009-6-10,2523330.9522404517
2009-6-11,2463134.2405948476
2009-6-12,2607295.8097532825
2009-6-13,2553877.930963271
2009-6-14,2578805.570079378
2009-6-15,2588876.181104122
2009-6-16,2610330.5197480954
2009-6-17,2665881.4503264017
2009-6-18,2615153.981858285
2009-6-19,2647618.987163297
2009-6-20,2699630.5689073787
2009-6-21,2734039.4885588298
2009-6-22,2727047.083483593
2009-6-23,2751651.097340126
2009-6-24,2740556.8181258785
2009-6-25,2749234.040691678
2009-6-26,2679141.065397645
2009-6-27,2795422.2208481557
2009-6-28,2801154.5921257013
2009-6-29,2806995.018263043
2009-6-30,2842549.4961443823
2009-7-1,2751884.7643113164
2009-7-2,2763282.85307555
2009-7-3,2620400.1369140972
2009-7-4,2701351.0658363495
2009-7-5,2648966.997579547
2009-7-6,2692548.8398600714
2009-7-7,2688172.5562947756
2009-7-8,2617965.4446777906
2009-7-9,2619957.489716158
2009-7-10,2585321.6244509327
2009-7-11,2669014.739477933
2009-7-12,2601060.827362511
2009-7-13,2578532.3521499312
2009-7-14,2559431.455066904
2009-7-15,2608911.0461792517
2009-7-16,2524058.262295675
2009-7-17,2558597.6406781254
2009-7-18,2608687.3208385785
2009-7-19,2559407.7259341488
2009-7-20,2506968.57852334
2009-7-21,2520457.0271279593
2009-7-22,2478917.4415815696
2009-7-23,2477532.4346528347
2009-7-24,2446412.973452019
2009-7-25,2474382.4951709365
2009-7-26,2448252.451707089
2009-7-27,2507046.1287280163
2009-7-28,2424768.8419837267
2009-7-29,2447663.5526328487
2009-7-30,2418070.655736114
2009-7-31,2311798.3199234866
2009-8-1,2330970.3540269607
2009-8-2,2340731.1491230666
2009-8-3,2327767.176655749
2009-8-4,2376034.426985787
2009-8-5,2367127.7138181254
2009-8-6,2418472.0280173076
2009-8-7,2381204.51427665
2009-8-8,2396556.270619282
2009-8-9,2423427.3287834018
2009-8-10,2471662.732318092
2009-8-11,2395020.905160581
2009-8-12,2442269.0646965075
2009-8-13,2478300.7907524845
2009-8-14,2502798.8458299977
2009-8-15,2517793.021401536
2009-8-16,2502704.946236464
2009-8-17,2504657.1296137893
2009-8-18,2504444.497611916
2009-8-19,2542644.4799560816
2009-8-20,2566761.659823969
2009-8-21,2537323.463398757
2009-8-22,2511155.035661053
2009-8-23,2525049.281937697
2009-8-24,2581784.298252738
2009-8-25,2623698.9949280024
2009-8-26,2565147.6401000447
2009-8-27,2587705.095030152
2009-8-28,2620105.70042051
2009-8-29,2616691.7183593926
2009-8-30,2594522.1730218483
2009-8-31,2701051.4553487077
2009-9-1,2624791.5682593635
2009-9-2,2604447.2633908507
2009-9-3,2570987.4127142415
2009-9-4,2605976.9688862436
2009-9-5,2629456.9337417223
2009-9-6,2678704.81974462
2009-9-7,2674306.5242282515
2009-9-8,2601649.713393536
2009-9-9,2669127.7581723765
2009-9-10,2681783.303739655
2009-9-11,2725552.6669389606
2009-9-12,2770095.8001758456
2009-9-13,2764671.4752773507
2009-9-14,2678857.873575853
2009-9-15,2767250.8240023223
2009-9-16,2750119.9009246174
2009-9-17,2752388.0390411457
2009-9-18,2742684.92797688
2009-9-19,2800664.6553070964
2009-9-20,2800451.8595010894
2009-9-21,2876798.781656537
2009-9-22,2804345.267152247
2009-9-23,2855483.7589554535
2009-9-24,2770776.663785684
2009-9-25,2741217.103976012
2009-9-26,2881025.2923333095
2009-9-27,2836123.2259238055
2009-9-28,2872996.420336407
2009-9-29,2859030.153971775
2009-9-30,2850117.0706688473
2009-10-1,2802854.2886893507
2009-10-2,2813553.7108715973
2009-10-3,2815284.6675851503
2009-10-4,2745237.339873035
2009-10-5,2804559.2204901846
2009-10-6,2773600.9915766655
2009-10-7,2789474.944609016
2009-10-8,2818223.428100151
2009-10-9,2826048.8071506643
2009-10-10,2800379.148280134
2009-10-11,2839168.696500146
2009-10-12,2770954.052338857
2009-10-13,2840923.4416583423
2009-10-14,2817947.7682670616
2009-10-15,2819580.7797364807
2009-10-16,2788097.830160244
2009-10-17,2787290.084541893
2009-10-18,2831938.4353919495
2009-10-19,2845157.552028011
2009-10-20,2739236.693386656
2009-10-21,2843739.1218835777
2009-10-22,2841761.0983971646
2009-10-23,2857488.16561967
2009-10-24,2744828.089802163
2009-10-25,2855598.6966551635
2009-10-26,2835138.6191983297
2009-10-27,2862383.6203535516
2009-10-28,2812243.2514981483
2009-10-29,2854655.128603529
2009-10-30,2857499.439166542
2009-10-31,2813755.071638923
2009-11-1,2746910.7925108485
2009-11-2,2712100.215567937
2009-11-3,2748756.734648438
2009-11-4,2684384.073744843
2009-11-5,2708836.5523971324
2009-11-6,2675208.9694844643
2009-11-7,2606795.20826739
2009-11-8,2588108.969998449
2009-11-9,2694335.074175237
2009-11-10,2630143.282351062
2009-11-11,2625489.8116841763
2009-11-12,2581670.268630389
2009-11-13,2593740.3215581835
2009-11-14,2555475.9053214192
2009-11-15,2589989.1222530752
2009-11-16,2546761.5454916176
2009-11-17,2548169.166964834
2009-11-18,2456445.3764597853
2009-11-19,2448803.8030011025
2009-11-20,2468894.0948509295
2009-11-21,2463110.1542645246
2009-11-22,2436444.3659396097
2009-11-23,2456852.374594175
2009-11-24,2494133.0381285273
2009-11-25,2343095.8737187088
2009-11-26,2434583.4747757954
2009-11-27,2349620.0775575847
2009-11-28,2362558.8542576735
2009-11-29,2314729.203354028
2009-11-30,2326096.1107691177
2009-12-1,2241061.0559276156
2009-12-2,2251728.2360339994
2009-12-3,2267970.2344693188
2009-12-4,2184396.751354246
2009-12-5,2229706.113241682
2009-12-6,2143703.9245433016
2009-12-7,2160550.67661965
2009-12-8,2135504.9477036423
2009-12-9,2116574.5853413576
2009-12-10,2143453.678460379
2009-12-11,2117190.610765263
2009-12-12,2127937.352074498
2009-12-13,2062472.873498202
2009-12-14,2077723.5421699167
2009-12-15,2047854.0037351323
2009-12-16,2036021.3679781253
2009-12-17,2026566.424110801
2009-12-18,1951917.1675175333
2009-12-19,1993249.8452505234
2009-12-20,1990862.4282562078
2009-12-21,1898591.5903232396
2009-12-22,1897346.824067576
2009-12-23,1961208.21748382
2009-12-24,1907303.1412078056
2009-12-25,1880858.8895416164
2009-12-26,1873963.3023626602
2009-12-27,1842911.2153855718
2009-12-28,1850252.4371053334
2009-12-29,1828016.3484617562
2009-12-30,1821163.0217470066
2009-12-31,1781046.8065773947
2010-1-1,1759196.958834913
2010-1-2,1788682.436829296
2010-1-3,1820989.3980449676
2010-1-4,1781850.4869437963
2010-1-5,1787425.2517904877
2010-1-6,1820837.9701188686
2010-1-7,1830530.3751848019
2010-1-8,1853398.8328057844
2010-1-9,1841482.1848497882
2010-1-10,1816674.3777746574
2010-1-11,1832496.205105079
2010-1-12,1829907.702987085
2010-1-13,1885380.3697377092
2010-1-14,1873614.5532409486
2010-1-15,1892753.6780607526
2010-1-16,1892302.5711868543
2010-1-17,1897685.477601168
2010-1-18,1908956.6847564601
2010-1-19,1925985.603177663
2010-1-20,1955609.985959122
2010-1-21,1936212.463451162
2010-1-22,1899401.6147288028
2010-1-23,1936679.1076172576
2010-1-24,1973587.075967111
2010-1-25,1947782.3080069805
2010-1-26,2013319.1079706033
2010-1-27,2020689.9146040399
2010-1-28,2022730.7323072061
2010-1-29,2009894.1623325301
2010-1-30,2006077.5542976032
2010-1-31,2037852.2682428344
2010-2-1,2003635.2821667492
2010-2-2,2031864.9767568829
2010-2-3,2056756.7731248634
2010-2-4,2078515.4976255277
2010-2-5,2148208.092853013
2010-2-6,2157686.146365111
2010-2-7,2226298.4801771664
2010-2-8,2173156.6731642624
2010-2-9,2237925.990496557
2010-2-10,2234929.370212848
2010-2-11,2313683.3105247407
2010-2-12,2298319.079748844
2010-2-13,2326290.355949425
2010-2-14,2394523.927599639
2010-2-15,2490952.7404494486
2010-2-16,2396056.507722279
2010-2-17,2520762.8641063045
2010-2-18,2452953.8196518575
2010-2-19,2573088.9060492935
2010-2-20,2571296.1349405837
2010-2-21,2580829.250731671
2010-2-22,2703349.011332367
2010-2-23,2676219.111258293
2010-2-24,2627015.3486353066
2010-2-25,2667497.174615448
2010-2-26,2745931.3673487306
2010-2-27,2720301.775425999
2010-2-28,2827448.9536939953
2010-3-1,2682573.7019724282
2010-3-2,2682834.060371579
2010-3-3,2671754.5280439984
2010-3-4,2622975.450931328
2010-3-5,2596020.8433577023
2010-3-6,2616934.230895228
2010-3-7,2653347.8143238025
2010-3-8,2578705.74125273
2010-3-9,2523878.238153548
2010-3-10,2520870.119140311
2010-3-11,2489959.5447393847
2010-3-12,2468675.1897601667
2010-3-13,2454942.509665927
2010-3-14,2402734.638954447
2010-3-15,2397957.9970511887
2010-3-16,2398345.386502751
2010-3-17,2374046.635000763
2010-3-18,2329245.14711639
2010-3-19,2344285.3618256147
2010-3-20,2315421.4257984795
2010-3-21,2253173.8409421355
2010-3-22,2255301.3985223942
2010-3-23,2184085.638222517
2010-3-24,2175673.356488248
2010-3-25,2149089.8813903923
2010-3-26,2123159.2519227862
2010-3-27,2179170.8016461977
2010-3-28,2126634.6526887342
2010-3-29,2079396.5014108098
2010-3-30,2051404.4566848613
2010-3-31,2058539.193181434
2010-4-1,1989050.9809451432
2010-4-2,2052663.9025483339
2010-4-3,2041500.9282963946
2010-4-4,2039050.7534030664
2010-4-5,2087997.882784645
2010-4-6,2069562.465183078
2010-4-7,2083145.392621418
2010-4-8,2086572.446748359
2010-4-9,2082241.79838376
2010-4-10,2081381.9037759956
2010-4-11,2136693.8408731916
2010-4-12,2089211.212453226
2010-4-13,2125380.8813862675
2010-4-14,2150411.299584393
2010-4-15,2157775.6914168787
2010-4-16,2199029.7087812466
2010-4-17,2171831.4103504727
2010-4-18,2217702.395818371
2010-4-19,2257138.534953481
2010-4-20,2186918.682165779
2010-4-21,2284046.0210091663
2010-4-22,2251013.7659268393
2010-4-23,2296861.6543914615
2010-4-24,2282001.1637594067
2010-4-25,2323239.2783413166
2010-4-26,2317760.592669604
2010-4-27,2348925.006231231
2010-4-28,2337805.9055018886
2010-4-29,2338121.5584764625
2010-4-30,2352462.459687564
2010-5-1,2265261.2611038573
2010-5-2,2325572.1888278853
2010-5-3,2249940.835066163
2010-5-4,2317040.4441009834
2010-5-5,2334677.9994320213
2010-5-6,2323573.4488214864
2010-5-7,2378437.8166767466
2010-5-8,2349215.0752719925
2010-5-9,2383815.039483114
2010-5-10,2327370.6748864306
2010-5-11,2339203.052893852
2010-5-12,2335755.8413852137
2010-5-13,2348169.0832843664
2010-5-14,2349217.8717622743
2010-5-15,2335322.646235191
2010-5-16,2287360.0341562307
2010-5-17,2283111.2961205686
2010-5-18,2314765.0850995034
2010-5-19,2310940.7229615054
2010-5-20,2355853.1432294175
2010-5-21,2349058.256292507
2010-5-22,2345451.2482655947
2010-5-23,2321871.239419014
2010-5-24,2311363.981221653
2010-5-25,2366670.010181623
2010-5-26,2368806.706519697
2010-5-27,2322592.2220898424
2010-5-28,2326147.8929839754
2010-5-29,2318787.3759774365
2010-5-30,2341035.630412476
2010-5-31,2393963.494023868
2010-6-1,2238569.8112325096
2010-6-2,2266202.355837904
2010-6-3,2331671.2262883373
2010-6-4,2219821.2971387594
2010-6-5,2187343.8210724792
2010-6-6,2218424.7091983757
2010-6-7,2196609.489234097
2010-6-8,2180978.6082145628
2010-6-9,2197826.919033881
2010-6-10,2157090.1467160583
2010-6-11,2177187.1282513733
2010-6-12,2140654.5279904758
2010-6-13,2131197.384340299
2010-6-14,2102789.9339738213
2010-6-15,2111089.266191891
2010-6-16,2070265.128040747
2010-6-17,2082538.0394961017
2010-6-18,2081755.7048259834
2010-6-19,2043477.845634666
2010-6-20,2103342.1353322146
2010-6-21,2044741.2835794264
2010-6-22,2025038.9859042254
2010-6-23,1997274.8735598966
2010-6-24,1964999.8100314501
2010-6-25,1956519.4887751804
2010-6-26,1977926.435680608
2010-6-27,1953741.0353297603
2010-6-28,1938504.733232996
2010-6-29,1922390.7426515764
2010-6-30,1920530.264224769
2010-7-1,1883992.1300395771
2010-7-2,1908722.4345040459
2010-7-3,1887571.2964452174
2010-7-4,1919094.624059332
2010-7-5,1939809.5548023768
2010-7-6,1995691.9311227233
2010-7-7,1972984.7588342556
2010-7-8,2011248.9272737007
2010-7-9,2060181.7252159743
2010-7-10,2051571.6045629543
2010-7-11,2113000.9063384132
2010-7-12,2106538.009406369
2010-7-13,2120891.957873891
2010-7-14,2144245.575291406
2010-7-15,2139677.3510485715
2010-7-16,2146325.1703605237
2010-7-17,2229725.2392291003
2010-7-18,2241557.8402594863
2010-7-19,2218424.9587601055
2010-7-20,2210074.851768631
2010-7-21,2209489.574633988
2010-7-22,2272821.654658465
2010-7-23,2300611.285053854
2010-7-24,2369357.0166936116
2010-7-25,2344070.2920220145
2010-7-26,2382429.9187667235
2010-7-27,2383305.371225394
2010-7-28,2409958.422358895
2010-7-29,2413183.3539920016
2010-7-30,2411043.5898315115
2010-7-31,2459311.3393997685
2010-8-1,2420290.706076596
2010-8-2,2392885.3567224126
2010-8-3,2467540.0805634707
2010-8-4,2442933.35653921
2010-8-5,2459682.542987537
2010-8-6,2460408.993385783
2010-8-7,2527932.422150011
2010-8-8,2560374.054384243
2010-8-9,2577034.0348580303
2010-8-10,2533156.3387607927
2010-8-11,2659179.858200211
2010-8-12,2636497.8329963624
2010-8-13,2625799.191334774
2010-8-14,2616684.163612011
2010-8-15,2660058.1882800316
2010-8-16,2699690.920234067
2010-8-17,2712336.890796743
2010-8-18,2700693.4835771504
2010-8-19,2773904.2138279625
2010-8-20,2799676.3831096194
2010-8-21,2790323.7664332963
2010-8-22,2822876.282097182
2010-8-23,2828793.4275457878
2010-8-24,2867236.1077462635
2010-8-25,2863640.398272149
2010-8-26,2865694.6880787145
2010-8-27,3023650.0676383083
2010-8-28,2977834.236457606
2010-8-29,2999999.4078303534
2010-8-30,3030940.6929014847
2010-8-31,3030563.6827633535
2010-9-1,2946870.897790812
2010-9-2,2833396.8866007607
2010-9-3,3007817.906497464
2010-9-4,2972513.302120256
2010-9-5,2954172.930550207
2010-9-6,3069992.6774767754
2010-9-7,3009017.699151171
2010-9-8,2968377.8589395117
2010-9-9,3002759.049439185
2010-9-10,2999928.6326679145
2010-9-11,2903182.18357003
2010-9-12,3008012.773008618
2010-9-13,2963250.436873435
2010-9-14,2953111.4583448684
2010-9-15,2987128.656863073
2010-9-16,2933996.9009096185
2010-9-17,2964736.619623247
2010-9-18,3023285.322462792
2010-9-19,2946991.863402287
2010-9-20,2990411.305711671
2010-9-21,2935562.3175994167
2010-9-22,2981223.688583163
2010-9-23,3004411.3253641943
2010-9-24,2958802.975292067
2010-9-25,3007428.135280533
2010-9-26,2969184.0043298425
2010-9-27,2969820.8808620917
2010-9-28,2933110.9104439695
2010-9-29,2981599.7647820264
2010-9-30,3023541.417770689
2010-10-1,2882121.768366277
2010-10-2,2894733.9459750936
2010-10-3,2781027.0817190213
2010-10-4,2782937.193244267
2010-10-5,2715163.1581318476
2010-10-6,2717204.2537215156
2010-10-7,2626540.2430004324
2010-10-8,2662661.437104697
2010-10-9,2660812.992928947
2010-10-10,2577400.8394684866
2010-10-11,2530277.3419533474
2010-10-12,2513929.3802048527
2010-10-13,2416223.5231026844
2010-10-14,2401200.1464364273
2010-10-15,2407170.5099666375
2010-10-16,2365564.481796256
2010-10-17,2377846.230898146
2010-10-18,2334896.6211309684
2010-10-19,2319974.4408256058
2010-10-20,2269713.205693107
2010-10-21,2251388.9191835383
2010-10-22,2195979.1843037857
2010-10-23,2170478.4281237633
2010-10-24,2164946.880519846
2010-10-25,2106374.1370634106
2010-10-26,2028831.4892463507
2010-10-27,1999365.4274949515
2010-10-28,1988372.6876399477
2010-10-29,1945180.309492559
2010-10-30,1866449.8706038077
2010-10-31,1857799.8783171596
2010-11-1,1836315.6884771804
2010-11-2,1838944.0184104107
2010-11-3,1835425.3286682472
2010-11-4,1901990.9707065718
2010-11-5,1937735.5160421827
2010-11-6,1931266.7306938157
2010-11-7,1917573.8792145927
2010-11-8,1972025.2247748768
2010-11-9,1974692.592680583
2010-11-10,1966536.2625812101
2010-11-11,2016391.1130644968
2010-11-12,2025456.9768819697
2010-11-13,2053893.3122150213
2010-11-14,2111097.766477599
2010-11-15,2090768.8534387588
2010-11-16,2081108.8030340422
2010-11-17,2127297.6541680153
2010-11-18,2154607.404960957
2010-11-19,2181264.6761853974
2010-11-20,2121893.88081271
2010-11-21,2167394.562314203
2010-11-22,2188283.8779698177
2010-11-23,2229704.6131220167
2010-11-24,2238492.7239954257
2010-11-25,2261746.5893418384
2010-11-26,2331966.7749595363
2010-11-27,2275507.8548270185
2010-11-28,2307219.352490473
2010-11-29,2340370.5510374526
2010-11-30,2397408.6553263967
2010-12-1,2274282.550144548
2010-12-2,2378297.0713224555
2010-12-3,2347032.082080685
2010-12-4,2343802.1404003967
2010-12-5,2414583.8473047577
2010-12-6,2384785.8750758437
2010-12-7,2408174.655626985
2010-12-8,2459375.825867988
2010-12-9,2541651.519719636
2010-12-10,2502503.248765002
2010-12-11,2527865.4233093997
2010-12-12,2550740.9686145484
2010-12-13,2648986.8416847703
2010-12-14,2587943.744283362
2010-12-15,2638387.4587178933
2010-12-16,2682315.145317758
2010-12-17,2715936.705668783
2010-12-18,2680780.78236774
2010-12-19,2714626.022589532
2010-12-20,2797298.0485183187
2010-12-21,2777917.36959712
2010-12-22,2785936.239037059
2010-12-23,2802852.7036136477
2010-12-24,2830846.3042754806
2010-12-25,2849658.968962438
2010-12-26,2945649.3248210684
2010-12-27,2870955.6733331988
2010-12-28,2947168.9321723124
2010-12-29,2895723.997306852
2010-12-30,2972897.140710439
2010-12-31,3030395.7407683968
2011-1-1,2876819.2207982666
2011-1-2,2849980.8571585733
2011-1-3,2884047.1499926224
2011-1-4,2847069.6558977524
2011-1-5,2776907.4366549077
2011-1-6,2799172.301289428
2011-1-7,2755240.6941844895
2011-1-8,2717400.3614933114
2011-1-9,2705335.040766918
2011-1-10,2714085.3912997837
2011-1-11,2689510.0939636403
2011-1-12,2691764.3015138195
2011-1-13,2649334.9529727916
2011-1-14,2666321.677214633
2011-1-15,2642812.368272894
2011-1-16,2544746.9891009126
2011-1-17,2566789.4127112003
2011-1-18,2531318.306289649
2011-1-19,2611502.519959203
2011-1-20,2506171.682215103
2011-1-21,2445604.7569109746
2011-1-22,2451872.7486270596
2011-1-23,2449498.5259044576
2011-1-24,2459076.441646195
2011-1-25,2396491.5010109143
2011-1-26,2407310.043460681
2011-1-27,2380544.729562631
2011-1-28,2333719.052313874
2011-1-29,2318232.8468380366
2011-1-30,2336968.7154677827
2011-1-31,2318637.7023255816
2011-2-1,2257367.1901795
2011-2-2,2304334.0392801464
2011-2-3,2352116.4471805445
2011-2-4,2352392.597102625
2011-2-5,2411048.7411022354
2011-2-6,2427018.919614623
2011-2-7,2390763.083356904
2011-2-8,2441700.1252599596
2011-2-9,2475754.532069519
2011-2-10,2474902.172238671
2011-2-11,2558412.6711861445
2011-2-12,2572235.644266035
2011-2-13,2614626.334220346
2011-2-14,2557863.741155501
2011-2-15,2704151.7283083615
2011-2-16,2668988.1662967354
2011-2-17,2756219.112246659
2011-2-18,2702132.8145628516
2011-2-19,2842513.120080318
2011-2-20,2785988.1467985045
2011-2-21,2846177.8913019076
2011-2-22,2894335.292382343
2011-2-23,2959071.597849044
2011-2-24,2963075.0548471683
2011-2-25,2975656.3203293537
2011-2-26,2973038.82847099
2011-2-27,3056409.761088417
2011-2-28,3067919.140786057
2011-3-1,2986661.4902879014
2011-3-2,2919294.103827335
2011-3-3,2978928.6452887766
2011-3-4,2984635.907719926
2011-3-5,2941227.2071307395
2011-3-6,2974726.1135996184
2011-3-7,2962354.3889177945
2011-3-8,2987816.3655307223
2011-3-9,3074440.993643864
2011-3-10,2972113.0954868854
2011-3-11,3026644.6509945374
2011-3-12,3012127.438758664
2011-3-13,2991226.5436654547
2011-3-14,2968735.5907575395
2011-3-15,3018675.088883509
2011-3-16,3070290.637068615
2011-3-17,2967130.6303435094
2011-3-18,2961266.7723014895
2011-3-19,2982436.783009154
2011-3-20,3021509.565417248
2011-3-21,2998057.0503816362
2011-3-22,2978789.0196164777
2011-3-23,3032136.2196974126
2011-3-24,3011909.8695085035
2011-3-25,3020726.3747812165
2011-3-26,3070071.3953945343
2011-3-27,3058839.693118285
2011-3-28,3035111.5582428435
2011-3-29,2988812.4120272105
2011-3-30,3033038.0130706085
2011-3-31,3001305.5698643224
2011-4-1,2942080.542039923
2011-4-2,3006712.4892709907
2011-4-3,2909162.9507226506
2011-4-4,2991706.5167451873
2011-4-5,2937777.338714023
2011-4-6,2976765.0875603748
2011-4-7,2926519.342727303
2011-4-8,2863888.9245617283
2011-4-9,2963568.360828407
2011-4-10,2949311.1540173977
2011-4-11,2927727.1246994007
2011-4-12,2899341.799430487
2011-4-13,2953481.864663653
2011-4-14,2934227.717763306
2011-4-15,2941198.074452655
2011-4-16,2924740.195987469
2011-4-17,2887001.1263165446
2011-4-18,2932223.206115015
2011-4-19,2902088.39417954
2011-4-20,2924128.876448195
2011-4-21,2997054.4700336247
2011-4-22,2882267.5814079093
2011-4-23,2903611.3418321204
2011-4-24,2919898.7357594525
2011-4-25,2928204.25830822
2011-4-26,2909905.957496722
2011-4-27,2990709.4411119963
2011-4-28,2887038.9007050996
2011-4-29,2879652.9398559835
2011-4-30,2921384.974429629
2011-5-1,2776393.945283772
2011-5-2,2787500.05054623
2011-5-3,2802670.631133013
2011-5-4,2753682.3339170264
2011-5-5,2744274.004198371
2011-5-6,2761438.848395733
2011-5-7,2675668.5773176225
2011-5-8,2785720.6328087584
2011-5-9,2729543.1174706104
2011-5-10,2693918.5138946725
2011-5-11,2722515.3740460337
2011-5-12,2654691.7534360695
2011-5-13,2678054.3093650597
2011-5-14,2678078.2822879446
2011-5-15,2649849.362454296
2011-5-16,2594630.4908470213
2011-5-17,2561993.58878963
2011-5-18,2560785.3715777467
2011-5-19,2547748.7517307596
2011-5-20,2494019.521854319
2011-5-21,2481427.5839103837
2011-5-22,2487705.0267036417
2011-5-23,2500880.8127521286
2011-5-24,2462614.0680959895
2011-5-25,2462908.844687093
2011-5-26,2440641.421613394
2011-5-27,2486795.060537929
2011-5-28,2366204.6952370927
2011-5-29,2377236.146381807
2011-5-30,2414798.181435253
2011-5-31,2327455.5025286824
2011-6-1,2285697.0939747184
2011-6-2,2251716.77770801
2011-6-3,2281452.488544059
2011-6-4,2267439.2263494623
2011-6-5,2248092.2297645006
2011-6-6,2319063.7640640475
2011-6-7,2252623.136523959
2011-6-8,2249393.832390152
2011-6-9,2321813.9311749763
2011-6-10,2251428.9185179374
2011-6-11,2185853.1883712816
2011-6-12,2203323.243011606
2011-6-13,2280321.0240713255
2011-6-14,2222240.002047156
2011-6-15,2211791.89726121
2011-6-16,2234161.8381599314
